timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1764116091.8365295,-8388608,-1581,-8388608,61393,-8388608,-86471,-8388608,-2538038
1764116091.8968554,-8388608,-1887,-8388608,61177,-8388608,-86565,-8388608,-2538582
1764116091.896997,-8388608,-2569,-8388608,61173,-8388608,-86581,-8388608,-2538971
1764116091.897128,-8388608,-2504,-8388608,61358,-8388608,-86725,-8388608,-2539110
1764116091.8972554,-8388608,-2673,-8388608,61293,-8388608,-86244,-8388608,-2538307
1764116091.8973823,-8388608,-2629,-8388608,61194,-8388608,-85891,-8388608,-2539276
1764116091.8975077,-8388608,-2611,-8388608,60588,-8388608,-85883,-8388608,-2540484
1764116091.897638,-8388608,-3022,-8388608,60289,-8388608,-85651,-8388608,-2540646
1764116091.897773,-8388608,-2340,-8388608,60708,-8388608,-85329,-8388608,-2540545
1764116091.8979003,-8388608,-1309,-8388608,62301,-8388608,-86159,-8388608,-2540525
1764116091.8980248,-8388608,-2739,-8388608,62951,-8388608,-87227,-8388608,-2541497
1764116091.8981478,-8388608,-4043,-8388608,61719,-8388608,-85006,-8388608,-2540804
1764116091.8982728,-8388608,-3950,-8388608,59305,-8388608,-84167,-8388608,-2539075
1764116091.8983963,-8388608,-3220,-8388608,60186,-8388608,-84963,-8388608,-2540105
1764116091.8985193,-8388608,-1217,-8388608,63400,-8388608,-89147,-8388608,-2540701
1764116091.8986416,-8388608,-2191,-8388608,61826,-8388608,-85946,-8388608,-2540573
1764116091.955724,-8388608,-3529,-8388608,59329,-8388608,-83388,-8388608,-2541186
1764116091.9558618,-8388608,-4970,-8388608,59236,-8388608,-83936,-8388608,-2541209
1764116091.9559882,-8388608,-4277,-8388608,60260,-8388608,-85492,-8388608,-2541069
1764116091.956112,-8388608,-3564,-8388608,60906,-8388608,-87735,-8388608,-2541059
1764116091.9562201,-8388608,-2740,-8388608,61796,-8388608,-87758,-8388608,-2540258
1764116091.9563277,-8388608,-2881,-8388608,61693,-8388608,-86867,-8388608,-2540069
1764116091.9564362,-8388608,-3416,-8388608,61421,-8388608,-86621,-8388608,-2540117
1764116091.9565432,-8388608,-3518,-8388608,61046,-8388608,-86606,-8388608,-2539009
1764116091.9566503,-8388608,-3426,-8388608,62007,-8388608,-86922,-8388608,-2539525
1764116091.956768,-8388608,-1646,-8388608,63184,-8388608,-88241,-8388608,-2540139
1764116091.956875,-8388608,-777,-8388608,63490,-8388608,-88482,-8388608,-2539822
1764116091.9569826,-8388608,-2822,-8388608,62236,-8388608,-86329,-8388608,-2540197
1764116091.9570909,-8388608,-5244,-8388608,60133,-8388608,-84086,-8388608,-2540375
1764116091.957198,-8388608,-5104,-8388608,60851,-8388608,-84274,-8388608,-2538686
1764116091.9573054,-8388608,-3324,-8388608,62036,-8388608,-85942,-8388608,-2538006
1764116092.0146394,-8388608,-3066,-8388608,61423,-8388608,-86323,-8388608,-2538797
1764116092.0147498,-8388608,-4249,-8388608,60930,-8388608,-85253,-8388608,-2538727
1764116092.0148582,-8388608,-4166,-8388608,61578,-8388608,-85354,-8388608,-2539411
1764116092.0149658,-8388608,-2120,-8388608,62889,-8388608,-87125,-8388608,-2539965
1764116092.0150726,-8388608,-1772,-8388608,62497,-8388608,-85992,-8388608,-2540835
1764116092.0151806,-8388608,-2542,-8388608,61330,-8388608,-86569,-8388608,-2540601
1764116092.0152934,-8388608,-5188,-8388608,60579,-8388608,-86429,-8388608,-2540369
1764116092.015401,-8388608,-5487,-8388608,60390,-8388608,-85599,-8388608,-2540689
1764116092.0155077,-8388608,-4204,-8388608,61462,-8388608,-86552,-8388608,-2541460
1764116092.015615,-8388608,-3710,-8388608,61933,-8388608,-87010,-8388608,-2541329
1764116092.0157242,-8388608,-3782,-8388608,62720,-8388608,-88359,-8388608,-2540884
1764116092.0158436,-8388608,-4408,-8388608,62397,-8388608,-87978,-8388608,-2538909
1764116092.015952,-8388608,-4461,-8388608,61046,-8388608,-85589,-8388608,-2539827
1764116092.0160599,-8388608,-3880,-8388608,62235,-8388608,-84590,-8388608,-2541725
1764116092.0161679,-8388608,-2924,-8388608,62549,-8388608,-85766,-8388608,-2541199
1764116092.0748866,-8388608,-3947,-8388608,60930,-8388608,-85986,-8388608,-2541021
1764116092.074996,-8388608,-5459,-8388608,59671,-8388608,-83050,-8388608,-2541325
1764116092.0751042,-8388608,-5417,-8388608,61489,-8388608,-85182,-8388608,-2541609
1764116092.0752122,-8388608,-3494,-8388608,62586,-8388608,-89685,-8388608,-2541409
1764116092.07532,-8388608,-5069,-8388608,60567,-8388608,-85937,-8388608,-2541231
1764116092.0754268,-8388608,-4953,-8388608,61238,-8388608,-86538,-8388608,-2542206
1764116092.0755334,-8388608,-2747,-8388608,61604,-8388608,-88907,-8388608,-2543293
1764116092.0756419,-8388608,-3382,-8388608,61563,-8388608,-87482,-8388608,-2543361
1764116092.0757494,-8388608,-5191,-8388608,61090,-8388608,-86284,-8388608,-2542887
1764116092.0758567,-8388608,-5117,-8388608,60559,-8388608,-86033,-8388608,-2542777
