timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1762312651.323058,-8388608,56927,-8388608,596016,-8388608,-8388608,-8388608,8388607
1762312651.3232265,-8388608,-14550,-8388608,-193612,-8388608,-8388608,-8388608,8388607
1762312651.3233604,-8388608,-388306,-8388608,-901506,-8388608,-8388608,-8388608,8388607
1762312651.3234885,-8388608,-503331,-8388608,-674536,-8388608,-8388608,-8388608,8388607
1762312651.323615,-8388608,-286769,-8388608,-192141,-8388608,-8388608,-8388608,8388607
1762312651.3237407,-8388608,53924,-8388608,595064,-8388608,-8388608,-8388608,8388607
1762312651.3238661,-8388608,-10456,-8388608,-176739,-8388608,-8388608,-8388608,8388607
1762312651.323997,-8388608,-384754,-8388608,-901943,-8388608,-8388608,-8388608,8388607
1762312651.3241246,-8388608,-504521,-8388608,-678322,-8388608,-8388608,-8388608,8388607
1762312651.3242555,-8388608,-291807,-8388608,-203893,-8388608,-8388608,-8388608,8388607
1762312651.3243802,-8388608,50024,-8388608,591851,-8388608,-8388608,-8388608,8388607
1762312651.324505,-8388608,-7538,-8388608,-160379,-8388608,-8388608,-8388608,8388607
1762312651.3246298,-8388608,-382025,-8388608,-901391,-8388608,-8388608,-8388608,8388607
1762312651.3247542,-8388608,-506166,-8388608,-680680,-8388608,-8388608,-8388608,8388607
1762312651.3248775,-8388608,-296780,-8388608,-213831,-8388608,-8388608,-8388608,8388607
1762312651.383354,-8388608,46804,-8388608,590122,-8388608,-8388608,-8388608,8388607
1762312651.3834908,-8388608,-3811,-8388608,-143977,-8388608,-8388608,-8388608,8388607
1762312651.3836212,-8388608,-378371,-8388608,-901225,-8388608,-8388608,-8388608,8388607
1762312651.3837512,-8388608,-507351,-8388608,-684596,-8388608,-8388608,-8388608,8388607
1762312651.383879,-8388608,-302031,-8388608,-225614,-8388608,-8388608,-8388608,8388607
1762312651.3839881,-8388608,42728,-8388608,586659,-8388608,-8388608,-8388608,8388607
1762312651.3840969,-8388608,-937,-8388608,-127540,-8388608,-8388608,-8388608,8388607
1762312651.384205,-8388608,-375466,-8388608,-900320,-8388608,-8388608,-8388608,8388607
1762312651.3843138,-8388608,-508657,-8388608,-686756,-8388608,-8388608,-8388608,8388607
1762312651.3844218,-8388608,-306586,-8388608,-234979,-8388608,-8388608,-8388608,8388607
1762312651.3845298,-8388608,39629,-8388608,584367,-8388608,-8388608,-8388608,8388607
1762312651.3846385,-8388608,2995,-8388608,-110696,-8388608,-8388608,-8388608,8388607
1762312651.384747,-8388608,-371459,-8388608,-899671,-8388608,-8388608,-8388608,8388607
1762312651.3848557,-8388608,-509165,-8388608,-690138,-8388608,-8388608,-8388608,8388607
1762312651.384964,-8388608,-311090,-8388608,-245954,-8388608,-8388608,-8388608,8388607
1762312651.4427114,-8388608,36013,-8388608,580514,-8388608,-8388608,-8388608,8388607
1762312651.4428294,-8388608,6219,-8388608,-94059,-8388608,-8388608,-8388608,8388607
1762312651.4429367,-8388608,-367978,-8388608,-897886,-8388608,-8388608,-8388608,8388607
1762312651.443046,-8388608,-510326,-8388608,-692321,-8388608,-8388608,-8388608,8388607
1762312651.4431608,-8388608,-315852,-8388608,-255427,-8388608,-8388608,-8388608,8388607
1762312651.4432685,-8388608,32756,-8388608,577781,-8388608,-8388608,-8388608,8388607
1762312651.4433773,-8388608,10081,-8388608,-77196,-8388608,-8388608,-8388608,8388607
1762312651.443484,-8388608,-364004,-8388608,-897159,-8388608,-8388608,-8388608,8388607
1762312651.4436088,-8388608,-510996,-8388608,-696158,-8388608,-8388608,-8388608,8388607
1762312651.4437163,-8388608,-320614,-8388608,-266694,-8388608,-8388608,-8388608,8388607
1762312651.4438236,-8388608,28700,-8388608,572859,-8388608,-8388608,-8388608,8388607
1762312651.443931,-8388608,13159,-8388608,-60222,-8388608,-8388608,-8388608,8388607
1762312651.4440384,-8388608,-360517,-8388608,-895169,-8388608,-8388608,-8388608,8388607
1762312651.4441466,-8388608,-511910,-8388608,-698329,-8388608,-8388608,-8388608,8388607
