timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1760495781.3460348,-8388608,-317969,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3461819,-8388608,-276411,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3463037,-8388608,-211267,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3464208,-8388608,-260598,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3465369,-8388608,-322381,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.346653,-8388608,-316270,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3467686,-8388608,-274338,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3468895,-8388608,-208927,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3470075,-8388608,-259652,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3471239,-8388608,-321839,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3472538,-8388608,-315540,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3473685,-8388608,-272831,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3474832,-8388608,-207072,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3475974,-8388608,-259022,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.3477118,-8388608,-321477,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4054935,-8388608,-314957,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4056232,-8388608,-271371,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4057474,-8388608,-205356,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4058712,-8388608,-258486,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4059935,-8388608,-321062,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.406101,-8388608,-315199,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4062078,-8388608,-271564,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4063146,-8388608,-204965,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.406422,-8388608,-259984,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4065285,-8388608,-323283,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4066353,-8388608,-316399,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4067428,-8388608,-271459,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.40685,-8388608,-204939,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.406958,-8388608,-260642,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4070656,-8388608,-323267,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4657981,-8388608,-315937,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.465907,-8388608,-270419,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4660137,-8388608,-204501,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4661222,-8388608,-260934,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4662294,-8388608,-323425,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4663422,-8388608,-315840,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4664505,-8388608,-270076,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4665573,-8388608,-203629,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.466664,-8388608,-260983,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4667704,-8388608,-323301,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4668775,-8388608,-315474,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4669855,-8388608,-268789,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4670928,-8388608,-202716,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4672003,-8388608,-261351,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.4673073,-8388608,-322895,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5265534,-8388608,-314624,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.526661,-8388608,-266926,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5267677,-8388608,-201644,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5268745,-8388608,-261871,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5269814,-8388608,-322846,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5270987,-8388608,-313847,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5272052,-8388608,-265080,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5273118,-8388608,-200666,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.527419,-8388608,-262668,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5275266,-8388608,-322775,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5276334,-8388608,-313346,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.527741,-8388608,-259256,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5278482,-8388608,-197293,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5279553,-8388608,-266914,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5280628,-8388608,-324566,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5854442,-8388608,-313100,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5855513,-8388608,-256166,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.585658,-8388608,-195447,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5857642,-8388608,-269175,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5858717,-8388608,-325366,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.5859797,-8388608,-312411,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
1760495781.586086,-8388608,-253194,-8388608,-8388608,-8388608,-8388608,-8388608,8388607
