timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1762312806.6500926,-8388608,-190122,-8388608,378358,-8388608,-8388608,-8388608,8388607
1762312806.6502557,-8388608,-133296,-8388608,-21259,-8388608,-8388608,-8388608,8388607
1762312806.6503897,-8388608,-475443,-8388608,-795946,-8388608,-8388608,-8388608,8388607
1762312806.650517,-8388608,-667680,-8388608,-634416,-8388608,-8388608,-8388608,8388607
1762312806.6506424,-8388608,-528166,-8388608,-337146,-8388608,-8388608,-8388608,8388607
1762312806.650767,-8388608,-193441,-8388608,373548,-8388608,-8388608,-8388608,8388607
1762312806.6509056,-8388608,-129902,-8388608,-6527,-8388608,-8388608,-8388608,8388607
1762312806.6510382,-8388608,-470444,-8388608,-793265,-8388608,-8388608,-8388608,8388607
1762312806.6511655,-8388608,-667306,-8388608,-637494,-8388608,-8388608,-8388608,8388607
1762312806.6512947,-8388608,-531867,-8388608,-344363,-8388608,-8388608,-8388608,8388607
1762312806.6514184,-8388608,-197376,-8388608,367835,-8388608,-8388608,-8388608,8388607
1762312806.6515415,-8388608,-126979,-8388608,8566,-8388608,-8388608,-8388608,8388607
1762312806.6516647,-8388608,-465408,-8388608,-789262,-8388608,-8388608,-8388608,8388607
1762312806.651788,-8388608,-666556,-8388608,-639235,-8388608,-8388608,-8388608,8388607
1762312806.6519103,-8388608,-534576,-8388608,-349820,-8388608,-8388608,-8388608,8388607
1762312806.7095363,-8388608,-200067,-8388608,362665,-8388608,-8388608,-8388608,8388607
1762312806.7096663,-8388608,-123473,-8388608,21883,-8388608,-8388608,-8388608,8388607
1762312806.709789,-8388608,-459806,-8388608,-785789,-8388608,-8388608,-8388608,8388607
1762312806.7099123,-8388608,-665407,-8388608,-642059,-8388608,-8388608,-8388608,8388607
1762312806.7100332,-8388608,-537896,-8388608,-356841,-8388608,-8388608,-8388608,8388607
1762312806.7101414,-8388608,-203497,-8388608,357097,-8388608,-8388608,-8388608,8388607
1762312806.7102482,-8388608,-120119,-8388608,36579,-8388608,-8388608,-8388608,8388607
1762312806.710355,-8388608,-454449,-8388608,-781606,-8388608,-8388608,-8388608,8388607
1762312806.7104619,-8388608,-664013,-8388608,-643557,-8388608,-8388608,-8388608,8388607
1762312806.710569,-8388608,-540181,-8388608,-362426,-8388608,-8388608,-8388608,8388607
1762312806.7106762,-8388608,-206048,-8388608,351270,-8388608,-8388608,-8388608,8388607
1762312806.710791,-8388608,-115997,-8388608,51385,-8388608,-8388608,-8388608,8388607
1762312806.7109,-8388608,-448331,-8388608,-777970,-8388608,-8388608,-8388608,8388607
1762312806.711008,-8388608,-662437,-8388608,-646532,-8388608,-8388608,-8388608,8388607
1762312806.7111156,-8388608,-542668,-8388608,-368516,-8388608,-8388608,-8388608,8388607
1762312806.769803,-8388608,-209092,-8388608,345134,-8388608,-8388608,-8388608,8388607
1762312806.7699118,-8388608,-112877,-8388608,65046,-8388608,-8388608,-8388608,8388607
1762312806.7700186,-8388608,-442709,-8388608,-772881,-8388608,-8388608,-8388608,8388607
1762312806.7701263,-8388608,-660850,-8388608,-648171,-8388608,-8388608,-8388608,8388607
1762312806.770234,-8388608,-544936,-8388608,-373695,-8388608,-8388608,-8388608,8388607
1762312806.7703414,-8388608,-211779,-8388608,338651,-8388608,-8388608,-8388608,8388607
1762312806.7704484,-8388608,-109309,-8388608,78304,-8388608,-8388608,-8388608,8388607
1762312806.7705557,-8388608,-436811,-8388608,-768966,-8388608,-8388608,-8388608,8388607
1762312806.7706735,-8388608,-659334,-8388608,-651462,-8388608,-8388608,-8388608,8388607
1762312806.7707815,-8388608,-547749,-8388608,-380402,-8388608,-8388608,-8388608,8388607
1762312806.7709012,-8388608,-215366,-8388608,331548,-8388608,-8388608,-8388608,8388607
1762312806.7710176,-8388608,-106249,-8388608,92880,-8388608,-8388608,-8388608,8388607
1762312806.7711253,-8388608,-431086,-8388608,-763644,-8388608,-8388608,-8388608,8388607
1762312806.7712328,-8388608,-657722,-8388608,-653239,-8388608,-8388608,-8388608,8388607
1762312806.77134,-8388608,-549776,-8388608,-385097,-8388608,-8388608,-8388608,8388607
1762312806.8301373,-8388608,-218036,-8388608,324911,-8388608,-8388608,-8388608,8388607
1762312806.8302457,-8388608,-102999,-8388608,105473,-8388608,-8388608,-8388608,8388607
1762312806.8303528,-8388608,-425162,-8388608,-759030,-8388608,-8388608,-8388608,8388607
