timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1764861597.5258672,-8388608,99655,-8388608,-204441,-8388608,-129249,-8388608,-8388608
1764861597.5260158,-8388608,99415,-8388608,-203728,-8388608,-130889,-8388608,-8388608
1764861597.5261402,-8388608,99559,-8388608,-203062,-8388608,-132143,-8388608,-8388608
1764861597.5262587,-8388608,99019,-8388608,-204611,-8388608,-131344,-8388608,-8388608
1764861597.5263767,-8388608,98644,-8388608,-206979,-8388608,-131647,-8388608,-8388608
1764861597.526494,-8388608,97917,-8388608,-207292,-8388608,-131097,-8388608,-8388608
1764861597.5266106,-8388608,97343,-8388608,-205951,-8388608,-132726,-8388608,-8388608
1764861597.5267327,-8388608,97224,-8388608,-205614,-8388608,-134602,-8388608,-8388608
1764861597.5268524,-8388608,95166,-8388608,-207253,-8388608,-131401,-8388608,-8388608
1764861597.5269732,-8388608,94015,-8388608,-207534,-8388608,-130789,-8388608,-8388608
1764861597.5270894,-8388608,94981,-8388608,-206684,-8388608,-132967,-8388608,-8388608
1764861597.5272057,-8388608,95180,-8388608,-206199,-8388608,-133424,-8388608,-8388608
1764861597.527333,-8388608,95825,-8388608,-206939,-8388608,-133299,-8388608,-8388608
1764861597.5274494,-8388608,96408,-8388608,-205883,-8388608,-134673,-8388608,-8388608
1764861597.5275803,-8388608,93244,-8388608,-207599,-8388608,-133692,-8388608,-8388608
1764861597.5860248,-8388608,91569,-8388608,-208126,-8388608,-132161,-8388608,-8388608
1764861597.5861578,-8388608,94088,-8388608,-207881,-8388608,-135686,-8388608,-8388608
1764861597.586284,-8388608,93570,-8388608,-207527,-8388608,-136088,-8388608,-8388608
1764861597.5864103,-8388608,93384,-8388608,-207193,-8388608,-136218,-8388608,-8388608
1764861597.5865347,-8388608,93836,-8388608,-206609,-8388608,-136343,-8388608,-8388608
1764861597.5866444,-8388608,93294,-8388608,-205837,-8388608,-137594,-8388608,-8388608
1764861597.5867524,-8388608,93151,-8388608,-206371,-8388608,-137137,-8388608,-8388608
1764861597.586861,-8388608,93200,-8388608,-206530,-8388608,-135746,-8388608,-8388608
1764861597.5869694,-8388608,92944,-8388608,-206564,-8388608,-134983,-8388608,-8388608
1764861597.587078,-8388608,93534,-8388608,-205537,-8388608,-135629,-8388608,-8388608
1764861597.587186,-8388608,94094,-8388608,-204656,-8388608,-136762,-8388608,-8388608
1764861597.587295,-8388608,93256,-8388608,-204306,-8388608,-135834,-8388608,-8388608
1764861597.587403,-8388608,93949,-8388608,-202806,-8388608,-137562,-8388608,-8388608
1764861597.5875123,-8388608,94926,-8388608,-202701,-8388608,-139028,-8388608,-8388608
1764861597.587629,-8388608,93088,-8388608,-204188,-8388608,-134193,-8388608,-8388608
1764861597.6454124,-8388608,92624,-8388608,-204067,-8388608,-131237,-8388608,-8388608
1764861597.6455219,-8388608,93898,-8388608,-201289,-8388608,-134908,-8388608,-8388608
1764861597.6456301,-8388608,94542,-8388608,-201761,-8388608,-134291,-8388608,-8388608
1764861597.6457388,-8388608,92649,-8388608,-204172,-8388608,-131136,-8388608,-8388608
1764861597.645847,-8388608,91385,-8388608,-203495,-8388608,-129679,-8388608,-8388608
1764861597.645955,-8388608,92592,-8388608,-200790,-8388608,-132694,-8388608,-8388608
1764861597.646064,-8388608,94669,-8388608,-201134,-8388608,-133205,-8388608,-8388608
1764861597.6461725,-8388608,92923,-8388608,-203129,-8388608,-128996,-8388608,-8388608
