timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1764859213.154418,8097514,757643,5134048,-8388608,1284868,-8388608,-2325751,-5368634
1764859213.154587,8102783,757365,5137719,-8388608,1284359,-8388608,-2326219,-5365448
1764859213.154722,8107521,758174,5140877,-8388608,1283169,-8388608,-2327261,-5363029
1764859213.1548507,8111732,758552,5143435,-8388608,1281326,-8388608,-2329055,-5361424
1764859213.1549776,8116554,759025,5146828,-8388608,1280351,-8388608,-2330073,-5358977
1764859213.1551037,8122563,760896,5151864,-8388608,1279936,-8388608,-2330646,-5356029
1764859213.1552308,8128221,764452,5157550,-8388608,1279170,-8388608,-2331391,-5353431
1764859213.155362,8133776,766701,5161781,-8388608,1279952,-8388608,-2330871,-5349534
1764859213.1554956,8138014,768211,5163978,-8388608,1280701,-8388608,-2330650,-5345634
1764859213.1557794,8142478,770828,5166839,-8388608,1280609,-8388608,-2331212,-5342751
1764859213.1559012,8146505,772882,5169054,-8388608,1280745,-8388608,-2331202,-5339600
1764859213.1560166,8151413,773672,5172524,-8388608,1278912,-8388608,-2332949,-5338357
1764859213.156132,8155913,774103,5175573,-8388608,1277729,-8388608,-2334044,-5336651
1764859213.156247,8158844,776576,5177698,-8388608,1277159,-8388608,-2334562,-5334522
1764859213.156361,8162021,776193,5179316,-8388608,1277014,-8388608,-2334817,-5332076
1764859213.214632,8166191,774642,5182147,-8388608,1277991,-8388608,-2334072,-5328604
1764859213.2147746,8170548,773313,5184782,-8388608,1278389,-8388608,-2333878,-5325576
1764859213.2149072,8174143,774338,5187106,-8388608,1278242,-8388608,-2334176,-5322763
1764859213.2150388,8177526,774970,5189379,-8388608,1277954,-8388608,-2334362,-5320031
1764859213.215168,8183182,774476,5193644,-8388608,1278288,-8388608,-2333999,-5316773
1764859213.215277,8187838,773984,5197246,-8388608,1277865,-8388608,-2334304,-5314299
1764859213.2153852,8190678,774273,5199420,-8388608,1277274,-8388608,-2334252,-5312099
1764859213.2154949,8192278,772649,5199593,-8388608,1276401,-8388608,-2334317,-5310271
1764859213.2156148,8193241,770390,5199551,-8388608,1276366,-8388608,-2333700,-5307675
1764859213.215731,8195066,768611,5199424,-8388608,1276005,-8388608,-2333320,-5305261
1764859213.2158399,8197101,767413,5199565,-8388608,1276254,-8388608,-2332142,-5302252
1764859213.2159479,8199569,766737,5200297,-8388608,1275831,-8388608,-2331375,-5299831
1764859213.2160568,8202149,765556,5201525,-8388608,1275370,-8388608,-2330352,-5297370
1764859213.2161655,8204592,764546,5201349,-8388608,1275921,-8388608,-2328450,-5293562
1764859213.2162745,8206892,764749,5201557,-8388608,1275176,-8388608,-2327856,-5291128
1764859213.2739892,8210527,764553,5202948,-8388608,1274388,-8388608,-2327194,-5288867
1764859213.2740998,8216236,762563,5206899,-8388608,1273580,-8388608,-2326511,-5286677
1764859213.274207,8219522,763094,5208119,-8388608,1273551,-8388608,-2324989,-5283625
1764859213.2743163,8222941,765064,5208184,-8388608,1274233,-8388608,-2322703,-5279926
1764859213.2744246,8228349,767768,5211256,-8388608,1273306,-8388608,-2322026,-5278002
1764859213.274532,8234358,771889,5215273,-8388608,1274639,-8388608,-2318987,-5273657
1764859213.2746403,8239996,776433,5218748,-8388608,1276104,-8388608,-2315646,-5268839
1764859213.2747478,8244298,780121,5220500,-8388608,1275163,-8388608,-2314482,-5266371
1764859213.2748563,8250460,784715,5224583,-8388608,1275654,-8388608,-2311900,-5262422
1764859213.2749639,8257614,789276,5229863,-8388608,1275945,-8388608,-2309774,-5258571
1764859213.2750835,8264431,795368,5234309,-8388608,1275544,-8388608,-2308345,-5255375
1764859213.2751935,8271716,800534,5239871,-8388608,1274724,-8388608,-2307337,-5252685
1764859213.2753017,8280485,806797,5247054,-8388608,1275200,-8388608,-2305015,-5248621
1764859213.275411,8289193,814604,5254071,-8388608,1275718,-8388608,-2302738,-5244601
1764859213.275519,8295957,820014,5259658,-8388608,1275415,-8388608,-2301216,-5241436
1764859213.3337038,8302073,822391,5264193,-8388608,1274988,-8388608,-2300214,-5238612
1764859213.333814,8307853,823969,5269043,-8388608,1274521,-8388608,-2299292,-5235948
1764859213.3339229,8313859,826339,5274284,-8388608,1274979,-8388608,-2297701,-5232309
1764859213.3340313,8319338,828266,5278548,-8388608,1274685,-8388608,-2296931,-5229451
1764859213.3341403,8325113,827042,5282725,-8388608,1273485,-8388608,-2297154,-5227677
1764859213.3342485,8332718,824118,5288870,-8388608,1274336,-8388608,-2295546,-5223937
1764859213.3343565,8336871,819713,5290536,-8388608,1273494,-8388608,-2295704,-5221626
1764859213.3344643,8338546,815566,5289346,-8388608,1272793,-8388608,-2295770,-5219413
1764859213.3345728,8341131,816240,5292209,-8388608,1272323,-8388608,-2295397,-5216873
1764859213.3346803,8344965,819113,5296864,-8388608,1273659,-8388608,-2293214,-5212360
1764859213.334788,8348493,820764,5300655,-8388608,1273574,-8388608,-2292572,-5209390
1764859213.334896,8351619,821773,5305993,-8388608,1274219,-8388608,-2291364,-5205681
1764859213.335005,8354748,821385,5309968,-8388608,1273793,-8388608,-2291434,-5203032
1764859213.3351138,8358016,821401,5314856,-8388608,1272802,-8388608,-2291806,-5200866
1764859213.3352225,8361328,820143,5319333,-8388608,1273587,-8388608,-2290399,-5196925
